Award ID,category,env_subtype,Recipient Name,Award Amount,Start Date,CFDA Number,Description
99T91501,ENV,ENV_NOHEALTH,NORTHERN ARIZONA COUNCIL OF GOVERNMENTS,597686.0,2019-10-01,66.818,"THIS AGREEMENT WILL PROVIDE FUNDING FOR NORTHERN ARIZONA COUNCIL OF GOVERNMENTS TO INVENTORY, CHARACTERIZE, ASSESS, AND CONDUCT CLEANUP PLANNING AND COMMUNITY INVOLVEMENT RELATED ACTIVITIES FOR BROWNFIELD SITES IN THE ROUTE 66 CORRIDOR IN ARIZONA. COALITION MEMBERS ENVISION THE FOLLOWING REDEVELOPMENT ACTIVITIES: 1) PROMOTION OF HISTORIC AND CULTURAL TOURISM OPPORTUNITIES, ESPECIALLY WITH REGARD TO ROUTE 66, RAILROADS, AND UNIQUE NATURAL AND SCENIC RESOURCES; 2) ECONOMIC DIVERSIFICATION TO BROADEN EMPLOYMENT OPPORTUNITIES IN EXISTING AND EMERGING INDUSTRY SECTORS, INCLUDING FOREST RESTORATION AND BIOMASS ENERGY PRODUCTION; AND, 3) REHABILITATION AND/OR CONSTRUCTION OF LOW-TO-MODERATE INCOME AND WORKFORCE HOUSING.  THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $597,686."
99T91401,ENV,ENV_NOHEALTH,WESTERN NEVADA DEVELOPMENT DISTRICT,600000.0,2019-07-01,66.818,"THIS AGREEMENT WILL PROVIDE FUNDING FOR THE WESTERN NEVADA DEVELOPMENT DISTRICT (WNDD) TO INVENTORY, CHARACTERIZE, ASSESS, AND CONDUCT CLEANUP PLANNING AND COMMUNITY INVOLVEMENT RELATED ACTIVITIES FOR BROWNFIELD SITES IN THE CITY OF LOVELOCK AND PORTIONS OF PERSHING COUNTY, NEVADA. SPECIFICALLY, WNDD WILL FOCUS ASSESSMENT WORK ON FOUR TARGET AREAS, INCLUDING COMMUNITY GATEWAYS, INDUSTRIAL PARK, DOWNTOWN CORRIDOR AND MINE SCARRED AREAS. WNDD'S GOAL IS TO SUPPORT ECONOMIC DEVELOPMENT AND COMMUNITY REVITALIZATION BY FREEING UP KEY LANDS THAT ARE ALREADY ZONED FOR DEVELOPMENT AND REDUCE SPRAWL BY INFILLING VACANT LOTS WITHIN THE CITY'S LIMITS.  THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $600,000.  PREAWARD COSTS ARE APPROVED BACK TO 7/1/2019."
99T91201,ENV,ENV_NOHEALTH,"FRESNO, CITY OF",600000.0,2019-10-01,66.818,"THIS AGREEMENT WILL PROVIDE FUNDING FOR THE CITY OF FRESNO, CA TO INVENTORY, CHARACTERIZE, ASSESS, AND CONDUCT CLEANUP PLANNING AND COMMUNITY INVOLVEMENT RELATED ACTIVITIES FOR BROWNFIELD SITES IN THE SOUTH ELM CORRIDOR, DOWNTOWN AND CHINATOWN TARGET AREAS. THE CITY OF FRESNO FORMED A BROWNFIELDS COALITION WITH FRESNO COUNTY, SAINTS REST COMMUNITY ECONOMIC DEVELOPMENT CORPORATION AND THE CHINATOWN FRESNO FOUNDATION TO ASSESS AND PLAN FOR THE REDEVELOPMENT IN STRATEGIC AREAS THROUGHOUT THE TARGET AREA. BROWNFIELDS ARE REAL PROPERTY, THE EXPANSION, DEVELOPMENT OR REUSE OF WHICH MAY BE COMPLICATED BY THE PRESENCE OR POTENTIAL PRESENCE OF A HAZARDOUS SUBSTANCE, POLLUTANT, OR CONTAMINANT.  THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $600,000.  SEE TERMS AND CONDITIONS."
99T91001,ENV,ENV_NOHEALTH,MOORETOWN RANCHERIA,185704.0,2019-10-01,66.460,"THESE FUNDS SUPPORT THE FURTHER DEVELOPMENT AND ADMINISTRATION OF THE MOORETOWN RANCHERIA'S NONPOINT SOURCE POLLUTION CONTROL PROGRAM. MAJOR ACTIVITIES INCLUDE DEVELOPMENT AND IMPLEMENTATION OF BEST MANAGEMENT PRACTICES WHICH WILL ULTIMATELY REDUCE NONPOINT SOURCE POLLUTANT LOADS TO THE TRIBAL WATERS SPECIFICALLY IMPROVING WATER QUALITY OF THE RESERVATION'S WATERS. THIS ASSISTANCE AGREEMENT PROVIDES FEDERAL FUNDING IN THE AMOUNT OF $30,000 FOR THE PERIOD OF 10/1/19-9/30/20."
99T90901,ENV,ENV_NOHEALTH,CITY OF PITTSBURG,800000.0,2019-10-01,66.818,"THIS AGREEMENT WILL PROVIDE FUNDING FOR THE CITY OF PITTSBURG, CALIFORNIA TO CONDUCT A RANGE OF ACTIVITIES ASSOCIATED WITH THE PLANNING, ASSESSMENT, AND CLEANUP OF BROWNFIELD SITES IN THE CITY OF PITTSBURG'S WATERFRONT, DOWNTOWN AND MANUFACTURING CORE (OPPORTUNITY ZONE). THE CITY WILL CONDUCT: CLEANUP PLANS, WORKSHOPS, AND REVITALIZATION PLANS AND WORKSHOPS. BROWNFIELDS ARE REAL PROPERTY, THE EXPANSION, DEVELOPMENT OR REUSE OF WHICH MAY BE COMPLICATED BY THE PRESENCE OR POTENTIAL PRESENCE OF A HAZARDOUS SUBSTANCE, POLLUTANT, OR CONTAMINANT.  THIS ASSISTANCE AGREEMENT PROVIDES FEDERAL FUNDING IN THE AMOUNT OF $800,000.  SEE TERMS AND CONDITIONS."
99T90801,ENV,ENV_NOHEALTH,HAWAII DEPARTMENT OF HEALTH,969333.0,2019-10-01,66.040,"THIS PROJECT WILL REDUCE EMISSIONS OF DIESEL PARTICULATE MATTER AND OTHER POLLUTANTS SUCH AS NITROGEN OXIDES.  THE STATE OF HAWAII WILL REDUCE DIESEL EMISSIONS BY REPLACING ONE HEAVY-DUTY DIESEL TRUCK AND ONE DIESEL ROAD ZIPPER.   ADDITIONALLY, THEY WILL REPLACE TWO DIESEL BUSES WITH TWO BATTERY-ELECTRIC BUSES. THIS ASSISTANCE AMENDMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $474,741."
99T90725,ENV,ENV_HEALTH,SHOSHONE-PAIUTE TRIBES,91000.0,2024-10-01,66.605,"DESCRIPTION:THIS COOPERATIVE AGREEMENT CONTINUES THE RECIPIENT'S IMPLEMENTATION OF ITS PESTICIDE REGULATORY AND ENFORCEMENT PROGRAMS, INCLUDING, BUT NOT LIMITED TO, ACTIVITIES SUCH AS: COMPLIANCE MONITORING, ENFORCEMENT, CERTIFICATION AND TRAINING FOR PESTICIDE APPLICATORS, AND OUTREACH AND EDUCATION. THE PURPOSE OF THIS AGREEMENT IS TO SUPPORT THE RECIPIENT'S PESTICIDE PROGRAM PROMOTING ENHANCED PROTECTION OF HUMAN HEALTH AND THE ENVIRONMENT THROUGH REDUCED PESTICIDE EXPOSURE TO THE PUBLIC, AGRICULTURAL WORKERS AND HANDLERS, PROTECTION OF WATER RESOURCES FROM PESTICIDES, AND PROTECTION OF ENDANGERED SPECIES.

THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $45,500. SEE TERMS AND CONDITIONS.ACTIVITIES:THIS AGREEMENT FUNDS PESTICIDE REGULATORY AND ENFORCEMENT ACTIVITIES INCLUDING: TRAINING AND CERTIFYING PESTICIDE APPLICATORS, CONDUCTING WORKER PROTECTION ACTIVITIES TO PROTECT FARMWORKERS AND COMMUNITIES, PROTECTING WATER QUALITY BY IDENTIFYING PESTICIDES OF INT"
99T90724,ENV,ENV_HEALTH,SHOSHONE-PAIUTE TRIBES,48200.0,2023-10-01,66.605,"DESCRIPTION:THE PURPOSE OF THIS AGREEMENT IS TO SUPPORT THE RECIPIENT'S PESTICIDE PROGRAM PROMOTING ENHANCED PROTECTION OF HUMAN HEALTH AND THE ENVIRONMENT THROUGH REDUCED PESTICIDE EXPOSURE TO THE PUBLIC, AGRICULTURAL WORKERS AND HANDLERS, PROTECTION OF WATER RESOURCES FROM PESTICIDES, AND PROTECTION OF ENDANGERED SPECIES. THIS COOPERATIVE AGREEMENT CONTINUES THE RECIPIENT'S IMPLEMENTATION OF ITS PESTICIDE REGULATORY AND ENFORCEMENT PROGRAMS, INCLUDING, BUT NOT LIMITED TO, ACTIVITIES SUCH AS: COMPLIANCE MONITORING, ENFORCEMENT, CERTIFICATION AND TRAINING FOR PESTICIDE APPLICATORS, AND OUTREACH AND EDUCATION. 

THIS AGREEMENT PROVIDES FULL FEDERAL FUNDS IN THE AMOUNT OF $48,200.00. ACTIVITIES:THIS AGREEMENT FUNDS PESTICIDE REGULATORY AND ENFORCEMENT ACTIVITIES INCLUDING: TRAINING AND CERTIFYING PESTICIDE APPLICATORS, CONDUCTING WORKER PROTECTION ACTIVITIES TO PROTECT FARMWORKERS AND COMMUNITIES, PROTECTING WATER QUALITY BY IDENTIFYING PESTICIDES OF INTEREST, IDENTIFYING LOCATIONS THAT "
99T90720,ENV,ENV_NOHEALTH,SHOSHONE-PAIUTE TRIBES,158677.0,2019-10-01,66.605,"THE AGREEMENT WILL SUPPORT THE SHOSHONE PAIUTE TRIBES OF THE DUCK VALLEY INDIAN RESERVATION (SPTDVIR) IN ENSURING THAT PESTICIDES ARE MANUFACTURED, SOLD, USED, AND STORED ACCORDING TO TRIBAL LAW. SPTDVIR, IN COOPERATION WITH EPA, WILL CONDUCT PESTICIDE COMPLIANCE ASSURANCE (CONDUCT INSPECTIONS, TAKE APPROPRIATE ENFORCEMENT ACTION WHEN VIOLATIONS ARE FOUND, REFER FEDERAL VIOLATIONS TO EPA, PROVIDE COMPLIANCE ASSISTANCE) AND FIELD PROGRAM ACTIVITIES RELATED TO WORKER SAFETY.   THIS AGREEMENT PROVIDES PARTIAL FEDERAL FUNDS IN THE AMOUNT OF $48,250."
99T90501,ENV,ENV_NOHEALTH,TOLOWA DEE-NI NATION,500000.0,2019-10-01,66.818,"THIS AGREEMENT WILL PROVIDE FUNDING TO THE TOLOWA DEE-NI' NATION TO CLEAN UP SEVERAL BROWNFIELD SITES AT THE XAA-WAN'-K'WVT VILLAGE AND RESORT (XVR), A 65 ACRE AREA LOCATED IN THE RURAL COMMUNITY OF SMITH RIVER, DEL NORTE COUNTY, CALIFORNIA. THE SITE LIES ALONG SALMON HARBOR OF THE SMITH RIVER, THE PACIFIC OCEAN, AND CA HIGHWAY 101. SEVERAL SITES WITHIN XVR HAVE SOIL AND BUILDINGS THAT ARE CONTAMINATED WITH LEAD, ASBESTOS AND CADMIUM.  THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $500,000."
99T90425,ENV,ENV_NOHEALTH,CEDARVILLE RANCHERIA,790836.0,2024-10-01,66.605,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING FOR THE OPERATION OF THE CEDARVILLE RANCHERIA'S CONTINUING ENVIRONMENTAL PROGRAMS WHILE GIVING IT GREATER FLEXIBILITY TO ADDRESS ITS HIGHEST ENVIRONMENTAL PRIORITIES, IMPROVE ENVIRONMENTAL PERFORMANCE, ACHIEVE SAVINGS, AND STRENGTHEN THE PARTNERSHIP BETWEEN CEDARVILLE RANCHERIA AND EPA.
 
THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $409,543.
NOTE: $125,000 FROM TRIBAL CLEAN WATER ACT SECTION 319 COMPETITIVE FUNDS UNDER FUNDING OPPORTUNITY NUMBER EPA-OW-OWOW-19-01 ARE INCLUDED IN THIS AWARD.  ACTIVITIES:THE RECIPIENT WILL COORDINATE EDUCATION AND OUTREACH EVENTS, CONDUCT COMMUNITY WASTE EVENTS, MONITOR INDOOR AIR QUALITY IN DESIGNATED SITES, ASSESS THE EXISTING POST-RESTORATION WETLAND FUNCTIONALITY WITH A FOCUS ON NATIVE AND INVASIVE PLANTS, MONITOR WATER QUALITY, AND MONITOR FOR HARMFUL ALGAL BLOOMS.SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:ANTICIPATED DELIVERABLES AND OUTCOMES "
99T90420,OTHER,,CEDARVILLE RANCHERIA,1203715.0,2019-10-01,66.605,"THESE FUNDS SUPPORT FURTHER DEVELOPMENT AND ADMINISTRATION OF THE TRIBE'S WATER POLLUTION CONTROL AND NONPOINT SOURCE MANAGEMENT PROGRAMS. THE OBJECTIVE OF THESE PROJECTS IS TO EXPAND THE TRIBE'S ENVIRONMENTAL PROGRAM CAPACITY. MAJOR ACTIVITIES INCLUDE: CONDUCTING WATER QUALITY MONITORING, PURSUING TREATMENT-AS-STATE FOR WATER QUALITY STANDARDS, REDUCING STORMWATER RUNOFF AND SEDIMENTATION, CONDUCTING OUTREACH AND EDUCATION, AND OVERALL ADMINISTRATION OF THE TRIBE'S ENVIRONMENTAL PROTECTION PROGRAM.  THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $174,917.   THE AMOUNT OF $99,917 IN TRIBAL CLEAN WATER ACT SECTION 319 FUNDS COMPETED UNDER FUNDING OPPORTUNITY NUMBER #EPA-OW-OWOW-19-01 IS OBLIGATED AS PART OF THIS FUNDING ACTION."
99T90301,OTHER,,ARIZONA DEPARTMENT OF HEALTH SERVICES,1404991.0,2020-05-01,66.444,"THIS AGREEMENT IS TO IMPLEMENT A PROGRAM OF VOLUNTARY TESTING FOR LEAD IN DRINKING WATER AT LOCAL PUBLIC CHARTER SCHOOLS. SPECIFICALLY, THE RECIPIENT WILL CONDUCT DRINKING WATER TESTING, PROVIDE EDUCATIONAL OUTREACH TO THE SCHOOL COMMUNITY ON LEAD HAZARDS, COMMUNICATE TESTING RESULTS, AND SUPPORT FOLLOW-UP CORRECTIONS, AS NEEDED.  THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $621,991."
99T90201,ENV,ENV_HEALTH,KASHIA BAND OF POMO INDIANS OF THE STEWARTS POINT RANCHERIA,230022.0,2019-10-01,66.817,"THIS PROJECT PROVIDES FUNDING FOR THE KASHIA BAND OF POMO INDIANS OF THE STEWARTS POINT RANCHERIA (KASHIA BAND) RESPONSE PROGRAM THAT INCLUDES TIMELY SURVEY AND INVENTORY OF BROWNFIELD SITES, WHICH ARE PROPERTIES WHOSE EXPANSION, REDEVELOPMENT OR REUSE MAY BE COMPLICATED BY THE PRESENCE OF HAZARDOUS SUBSTANCES. IT ALSO INCLUDES OVERSIGHT AND ENFORCEMENT AUTHORITIES TO ENSURE THAT RESPONSE ACTIONS PROTECT HUMAN HEALTH AND THE ENVIRONMENT; RESOURCES TO PROVIDE MEANINGFUL PUBLIC INVOLVEMENT; MECHANISMS FOR APPROVAL OF CLEANUP PLANS, AND VERIFICATION OF COMPLETE RESPONSES. THE OBJECTIVE OF THIS PROJECT IS TO ASSIST IN REMEDIATING AND REDEVELOPING BROWNFIELDS SITES THROUGHOUT THE STEWARTS POINT RANCHERIA.  THIS ASSISTANCE AGREEMENT PROVIDES FEDERAL FUNDING IN THE AMOUNT OF $70,000."
99T90101,ENV,ENV_HEALTH,THE HOOPA VALLEY TRIBE,781374.0,2019-10-01,66.817,"THIS PROJECT PROVIDES FUNDING FOR THE HOOPA VALLEY TRIBE (HVT) RESPONSE PROGRAM THAT INCLUDES TIMELY SURVEY AND INVENTORY OF BROWNFIELD SITES, WHICH ARE PROPERTIES WHOSE EXPANSION, REDEVELOPMENT OR REUSE MAY BE COMPLICATED BY THE PRESENCE OF HAZARDOUS SUBSTANCES. IT ALSO INCLUDES OVERSIGHT AND ENFORCEMENT AUTHORITIES TO ENSURE THAT RESPONSE ACTIONS PROTECT HUMAN HEALTH AND THE ENVIRONMENT; RESOURCES TO PROVIDE MEANINGFUL PUBLIC INVOLVEMENT; MECHANISMS FOR APPROVAL OF CLEANUP PLANS, AND VERIFICATION OF COMPLETE RESPONSES. THE OBJECTIVE OF THIS PROJECT IS TO ASSIST IN REMEDIATING AND REDEVELOPING BROWNFIELDS SITES THROUGHOUT THE HOOPA VALLEY RESERVATION.  THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $134,000."
99T90001,OTHER,,HAWAII DEPARTMENT OF HEALTH,2189692.0,2019-10-01,66.805,"THIS AGREEMENT PROVIDES ASSISTANCE TO THE STATE OF HAWAII IN DEVELOPING, IMPLEMENTING, AND MAINTAINING AN EFFECTIVE LEAKING UNDERGROUND STORAGE TANK (UST) PROGRAM AND TO SUPPORT ACTIVITIES IN MAKING PROGRESS IN CLEANING UP PETROLEUM LEAKS BY INITIATING AND COMPLETING CLEANUPS, AND REDUCING THE BACKLOG OF SITES NOT YET CLEANED UP.  THIS ASSISTANCE AGREEMENT PROVIDES PARTIAL FUNDING IN THE AMOUNT OF $540,747, WHICH INCLUDES $40,747 SET ASIDE FOR EPA IN-KIND SUPPORT SERVICES."
99T89801,ENV,ENV_HEALTH,WASHOE TRIBE OF NEVADA & CALIFORNIA,379969.0,2019-10-01,66.817,"THIS PROJECT PROVIDES FUNDING FOR THE WASHOE TRIBE OF NEVADA AND CALIFORNIA'S (WASHOE TRIBE'S) RESPONSE PROGRAM THAT INCLUDES TIMELY SURVEY AND INVENTORY OF BROWNFIELD SITES, WHICH ARE PROPERTIES WHOSE EXPANSION, REDEVELOPMENT OR REUSE MAY BE COMPLICATED BY THE PRESENCE OF HAZARDOUS SUBSTANCES. IT ALSO INCLUDES OVERSIGHT AND ENFORCEMENT AUTHORITIES TO ENSURE THAT RESPONSE ACTIONS PROTECT HUMAN HEALTH AND THE ENVIRONMENT; RESOURCES TO PROVIDE MEANINGFUL PUBLIC INVOLVEMENT; MECHANISMS FOR APPROVAL OF CLEANUP PLANS, AND VERIFICATION OF COMPLETE RESPONSES. THE OBJECTIVE OF THIS PROJECT IS TO ASSIST IN REMEDIATING AND REDEVELOPING BROWNFIELDS SITES THROUGHOUT THE STATE.  THIS ASSISTANCE AGREEMENT PROVIDES FEDERAL FUNDING IN THE AMOUNT OF $70,000."
99T89701,ENV,ENV_NOHEALTH,WHITE MOUNTAIN APACHE HOUSING AUTHORITY,800000.0,2019-10-01,66.818,"THE AGREEMENT WILL PROVIDE FUNDING FOR THE WHITE MOUNTAIN APACHE HOUSING AUTHORITY IN WHITERIVER, ARIZONA TO CONDUCT A RANGE OF ACTIVITIES ASSOCIATED WITH THE PLANNING, ASSESSMENT, AND CLEAN UP OF BROWNFIELD SITES THROUGHOUT TRIBAL HOUSING UNITS IN THE WHITE MOUNTAIN APACHE RESERVATION.  THE HOUSING AUTHORITY WILL CONDUCT 180 ASSESSMENTS FOR METHANPHETAMINE CONTAMINATION; 115 CLEANUP PLANS; AND REMEDIATE UP TO 115 SITES.   THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $800,000.  SEE TERMS AND CONDITIONS."
99T89501,ENV,ENV_NOHEALTH,SOUTH COAST AIR QUALITY MANAGEMENT DISTRICT,2289581.0,2019-10-01,66.039,"THIS AGREEMENT WILL PROVIDE ASSISTANCE TO THE SOUTH COAST AIR QUALITY MANAGEMENT DISTRICT (SCAQMD) IN ITS EFFORTS TO REPLACE 2013 OR NEWER CLASS 8 DIESEL TRUCKS WITH 2019 OR NEWER TRUCKS POWERED BY COMPRESSED NATURAL GAS ENGINES CERTIFIED TO MEET THE MOST STRINGENT OPTIONAL LOW NITROGEN OXIDE EMISSION STANDARD OF 0.02 G/BHP-HR.  THIS ASSISTANCE AGREEMENT PROVIDES PARTIAL FEDERAL FUNDING IN THE AMOUNT OF $2,289,581.  FUTURE FUNDING IS CONTINGENT UPON FUTURE FEDERAL APPROPRIATIONS.  FINAL PROJECT COSTS, INCLUDING COST-SHARE AMOUNTS, WILL BE ADJUSTED BASED ON THE AMOUNT OF ASSISTANCE ULTIMATELY AWARDED BY EPA AND DOCUMENTED IN THE FINAL ASSISTANCE AGREEMENT."
99T89401,ENV,ENV_NOHEALTH,CITY OF LONG BEACH,1500000.0,2019-10-01,66.039,"THIS AGREEMENT WILL PROVIDE ASSISTANCE TO THE PORT OF LONG BEACH HARBOR DEPARTMENT IN ITS EFFORTS TO REDUCE DIESEL EMISSIONS AND EXPOSURE IN THE SOUTH COAST AIR BASIN (SOCAB) OF SOUTHERN CALIFORNIA. THE PORT OF LONG BEACH WILL REPLACE AT LEAST THREE RUBBER TIRE GANTRY CRANES WITH TIER 4 HYBRID SYSTEMS. THEY MAY ALSO RETROFIT ADDITIONAL HARBOR EQUIPMENT WITH TIER 3 AND TIER 4 ENGINES. THIS PROJECT WILL REDUCE EMISSIONS OF DIESEL PARTICULATE MATTER AND OTHER POLLUTANTS SUCH AS NITROGEN OXIDES.  THIS ASSISTANCE AGREEMENT PROVIDES PARTIAL FEDERAL FUNDING IN THE AMOUNT OF $1,500,000."
99T89301,ENV,ENV_NOHEALTH,SAN JOAQUIN VALLEY UNIFIED AIR POLLUTION CONTROL DISTRICT,2365987.0,2019-07-01,66.039,"THIS AGREEMENT WILL PROVIDE ASSISTANCE TO THE SAN JOAQUIN VALLEY UNIFIED AIR POLLUTION CONTROL DISTRICT IN ITS EFFORTS TO REDUCE EXPOSURE TO DIESEL EMISSIONS IN THE SAN JOAQUIN AIR BASIN. REPLACEMENT OF SEVERAL CLASS 7-8 DIESEL YARD TRUCKS WITH ENGINE MODEL YEARS (MY) 1996 THROUGH 2009 WITH TRUCKS POWERED BY A 2019 MY OR NEWER ZERO EMISSION ELECTRIC MOTOR TO REDUCE SIGNIFICANT EMISSIONS OF DIESEL PARTICULATE MATTER AND OTHER POLLUTANTS SUCH AS SUCH NITROGEN OXIDES, CARBON MONOXIDE AND HYDROCARBONS AIR POLLUTANTS.  THIA ASSISTANCE AGREEMENT PROVIDES PARTIAL FEDERAL FUNDING IN THE AMOUNT OF $2,365,987.  PRE-AWARD COSTS HAVE BEEN APPROVED BACK TO 7/1/2019."
99T89201,ENV,ENV_NOHEALTH,SAN JOAQUIN VALLEY UNIFIED AIR POLLUTION CONTROL DISTRICT,2246080.0,2019-07-01,66.039,"THIS AGREEMENT WILL PROVIDE ASSISTANCE TO THE SAN JOAQUIN VALLEY UNIFIED AIR POLLUTION CONTROL DISTRICT IN ITS EFFORTS TO REDUCE EXPOSURE TO DIESEL EMISSIONS IN THE SAN JOAQUIN AIR BASIN. REPLACEMENT OF UNREGULATED DIESEL LOCOMOTIVE SWITCHERS WITH NEW AND MORE EFFICIENT LOCOMOTIVE SWITCHERS HAVING TIER 4 ENGINES THROUGHOUT THE VALLEY. THE REPLACEMENT OF THE EQUIPMENT WILL HAVE THE POTENTIAL TO REDUCE SIGNIFICANT EMISSIONS OF DIESEL PARTICULATE MATTER AND OTHER POLLUTANTS SUCH AS NITROGEN OXIDES, CARBON MONOXIDE AND HYDROCARBONS.  THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $2,246,080.  PRE-AWARD COSTS HAVE BEEN APPROVED BACK TO JULY 1, 2019."
99T89101,ENV,ENV_NOHEALTH,SAN JOAQUIN VALLEY UNIFIED AIR POLLUTION CONTROL DISTRICT,3604401.0,2019-07-01,66.039,"THIS AGREEMENT WILL PROVIDE ASSISTANCE TO THE SAN JOAQUIN VALLEY UNIFIED AIR POLLUTION CONTROL DISTRICT IN ITS EFFORTS TO REDUCE EXPOSURE TO DIESEL EMISSIONS IN THE SAN JOAQUIN AIR BASIN. REPLACEMENT OF SEVERAL SELF-PROPELLED OFF-ROAD DIESEL AGRICULTURAL TRACTORS WITH CLEANER ENGINES THROUGHOUT THE SAN JOAQUIN VALLEY. THE REPLACEMENT OF THE EQUIPMENT WILL HAVE THE POTENTIAL TO REDUCE SIGNIFICANT EMISSIONS OF DIESEL PARTICULATE MATTER AND OTHER POLLUTANTS SUCH AS SUCH NITROGEN OXIDES, CARBON MONOXIDE AND HYDROCARBONS AIR POLLUTANTS.  THIS ASSISTANCE AGREEMENT PROVIDES PARTIAL FEDERAL FUNDING IN THE AMOUNT OF $2,350,000.  PRE-AWARD COSTS HAVE BEEN APPROVED BACK TO 7/1/19."
99T89001,ENV,ENV_NOHEALTH,CHEMEHUEVI INDIAN TRIBE,676000.0,2019-10-01,66.460,"THE PURPOSE OF THIS GRANT IS TO SUPPORT THE FURTHER DEVELOPMENT AND ADMINISTRATION OF THE CHEMEHUEVI INDIAN TRIBE'S NONPOINT SOURCE MANAGEMENT PROGRAM.  MAJOR ACTIVITIES INCLUDE STABILIZATION OF RIPARIAN AREAS AND IMPLEMENTATION OF NONPOINT SOURCE COMPETITIVE PROJECT TO REESTABLISH A FUNCTIONING RIPARIAN ZONE WHICH WILL ULTIMATELY REDUCE NONPOINT SOURCE POLLUTANT LOADS TO THE TRIBAL WATERS SPECIFICALLY IMPROVING WATER QUALITY OF THE RESERVATION'S WATERS.    THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $130,000, WHICH INCLUDES $100,000 IN COMPETITIVE FUNDS."
99T88825,OTHER,,VIEJAS BAND OF KUMEYAAY INDIANS,267900.0,2024-10-01,66.605,"DESCRIPTION:THESE FUNDS SUPPORT FURTHER DEVELOPMENT AND ADMINISTRATION OF THE WATER POLLUTION CONTROL PROGRAM AND NONPOINT SOURCE POLLUTION CONTROL PROGRAM. MAJOR ACTIVITIES INCLUDE IMPLEMENTING WATER QUALITY MONITORING AND ANALYSIS AND REDUCE IMPACTS TO SURFACE WATER. 
ACTIVITIES:ACTIVITIES INCLUDE DEVELOPMENT OF EDUCATIONAL MATERIALS AND PROGRAMS FOR TRIBAL COMMUNITY AND EMPLOYEES, DEVELOPMENT OF A RIPARIAN VEGETATION RESTORATION PROGRAM AND TRIBAL WATER QUALITY MONITORING PROGRAM.SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:ANTICIPATED DELIVERABLES INCLUDE A SUMMARY OF ACCOMPLISHMENTS INCLUDING THE REPORTING OF ENVIRONMENTAL RESULTS AND DISCUSSION OF PROBLEMS IMPACTING OR EXPECTED TO IMPACT PERFORMANCE, PROMOTION AND IMPLEMENTATION OF POLLUTION PREVENTIONS. THE INTENDED BENEFICIARIES ARE THE RESIDENTS OF THE VIEJAS RESERVATION. 

THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $147,900."
99T88820,OTHER,,VIEJAS BAND OF KUMEYAAY INDIANS,482361.0,2019-10-01,66.605,"THESE FUNDS SUPPORT FURTHER DEVELOPMENT AND ADMINISTRATION OF THE VIEJAS BAND'S WATER POLLUTION CONTROL PROGRAM AND NONPOINT SOURCE POLLUTION CONTROL PROGRAM. MAJOR ACTIVITIES INCLUDE IMPLEMENTING WATER QUALITY MONITORING AND ANALYSIS; IMPLEMENTING A NONPOINT SOURCE PROGRAM TO REDUCE IMPACTS TO SURFACE WATER, CONDUCTING OUTREACH AND EDUCATION TO THE COMMUNITY AND GENERAL ADMINISTRATION OF THE TRIBE'S WATER QUALITY MANAGEMENT PROGRAM.  THIS ASSISTANCE AGREEMENT PROVIDES FEDERAL FUNDING IN THE AMOUNT OF $66,586."
